AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Supported languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Developers,Publishers,Categories,Genres,Tags
Railroad Pioneer,"Jul 1, 2014",0 - 20000,0,0,0.99,80,0,"['English', 'German', 'Russian']",True,False,False,50,0,152,101,0,217,917,"Kritzelkratz 3000,JoWooD",HandyGames,"Single-player,Multi-player,Family Sharing","Simulation,Strategy","Simulation,Strategy,Trains,Management,Western"
HikiDama Playtest,"Jan 30, 2025",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
The young mathematician: Easy difficulty,"Sep 20, 2018",0 - 20000,0,0,0.55,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']",True,False,False,0,0,31,7,40,0,0,Laush Dmitriy Sergeevich,Laush Studio,"Single-player,Steam Achievements,Family Sharing","Casual,Indie","Indie,Casual,Logic,Singleplayer,Fast-Paced,2D,Atmospheric,Puzzle,Music"
Gold Magic 800,"Sep 25, 2018",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,4,2,0,0,0,Etqan Company,Etqan Company,"Single-player,Full controller support,Includes level editor",Casual,"Casual,Puzzle,Sokoban,Singleplayer"
Queens Garden: Sakura Season,"May 7, 2020",0 - 20000,0,0,1.49,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Dutch']",True,False,False,0,0,16,3,0,0,0,Seven Sails Games,Seven Sails Games,"Single-player,Family Sharing","Action,Adventure,Casual,Indie,Strategy","Action,Adventure,Indie,Casual,Strategy,Match 3"
Lost in Place,"Mar 1, 2022",0 - 20000,0,0,9.99,0,0,['English'],True,False,False,0,0,2,0,0,0,0,Bright Corners LLC,Bright Corners LLC,"Single-player,Tracked Controller Support,VR Only,Steam Cloud,Family Sharing","Adventure,Casual,Racing","Racing,Flight,Casual,Tutorial,Arcade,Adventure,3D,Cute,VR,Relaxing,Colorful,6DOF,Singleplayer"
Dungeon Blocks,"Mar 9, 2022",0 - 20000,0,0,0.99,75,0,['English'],True,False,False,0,0,3,0,10,0,0,Fortcullis Games,Fortcullis Games,"Single-player,Full controller support,Family Sharing",Casual,"Casual,Puzzle,Sokoban,2D,Pixel Graphics,Fantasy,Controller,Grid-Based Movement,Singleplayer"
Candy Puzzle,"May 20, 2024",0 - 20000,0,0,0.49,51,0,['English'],True,False,False,0,0,7,12,5,0,0,Bonittor Games,Bonittor Games,"Single-player,Steam Achievements,Family Sharing","Adventure,Casual,Indie","FPS,Hidden Object,Hunting,Casual,Puzzle,Platformer,Adventure,Arcade,Walking Simulator,First-Person,Surreal,Linear,Indie,Fantasy,Physics,Singleplayer"
Beat 'Em Up Collection (QUByte Classics),"Jul 17, 2025",0 - 20000,0,0,12.99,0,0,"['English', 'Spanish - Spain', 'Portuguese - Brazil']",True,False,False,0,0,0,0,29,0,0,QUByte Interactive,"QUByte Interactive,Bleem.net,Piko Interactive LLC","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Action,Adventure,Casual",
Christmas Stories: The Legend of Toymakers Collector's Edition,"Feb 16, 2024",0 - 20000,1,0,6.99,0,0,"['English', 'French', 'German']",True,True,False,0,0,3,4,0,0,0,Elephant Games,BFG Entertainment,"Single-player,Family Sharing",Casual,"Casual,Puzzle,Hidden Object,Atmospheric,Relaxing,Tactical,Singleplayer"
Astral Gunners,"Jun 21, 2024",0 - 20000,0,0,9.99,0,1,['English'],True,False,False,0,0,54,0,75,0,0,Sati Bros,Sati Bros,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",Action,"Bullet Hell,Shoot 'Em Up,Action,Difficult,Great Soundtrack,Co-op,2D,Retro,Arcade,Score Attack,Side Scroller,Shooter,Funny,Singleplayer,Cartoony,Comedy,Old School,Stylized,Spaceships,Family Friendly"
Cage Girl,"May 23, 2025",0 - 20000,0,0,2.49,50,0,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']",True,False,False,0,0,0,0,0,0,0,MCGame,MCGame,"Single-player,Family Sharing","Adventure,Indie,RPG",
100 in 1 Game Collection,"Jun 19, 2025",0 - 20000,0,0,11.99,60,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,0,0,0,0,21,0,0,Digital Bards,Maximum Entertainment,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Casual",
Peg Adventure - Solo Noble,"Nov 13, 2020",0 - 20000,0,0,0.99,0,0,"['English', 'Portuguese - Brazil']",True,False,False,0,0,11,1,43,0,0,Dreamlight Games,Dreamlight Games,"Single-player,Steam Achievements,Family Sharing","Casual,Indie","Solitaire,Puzzle,Tabletop,Logic,Casual,Strategy,Relaxing,Isometric,Singleplayer,3D,Atmospheric,Indie"
Dangerous High School Girls in Trouble!™,"Feb 23, 2009",50000 - 100000,0,0,9.99,50,0,['English'],True,True,False,81,0,120,81,0,0,51,Mousechief,,"Single-player,Family Sharing","RPG,Indie,Casual","Investigation,Casual,Interactive Fiction,Board Game,Point & Click,Female Protagonist,RPG,2D,Cute,Story Rich,Historical,Surreal,Turn-Based Combat,Comedy,Adventure,Cartoon,Satire,Singleplayer,Indie,Minigames"
Winter Witch,"Nov 21, 2025",0 - 20000,0,0,5.99,0,0,['English'],True,False,False,0,0,0,0,4,0,0,solarVagrant,solarVagrant,"Single-player,Steam Achievements,Full controller support,Custom Volume Controls,Keyboard Only Option,Playable without Timed Input,Family Sharing","Adventure,Casual,Indie",
Starless Hotel,"Jan 16, 2023",0 - 20000,0,0,2.99,0,0,['English'],True,False,False,0,0,1,4,0,0,0,Pulsarnik Productions,Pulsarnik Productions,"Single-player,Family Sharing","Adventure,Indie","Adventure,Psychological Horror,Hidden Object,Narration,Puzzle,Singleplayer,Indie,3D,Gore"
Tom Clancy's Rainbow Six® Vegas,"Apr 9, 2008",200000 - 500000,5,17,2.49,75,0,"['English', 'French']",True,False,False,85,0,1187,304,0,1483,190,Ubisoft Montreal,Ubisoft,"Single-player,Multi-player,Family Sharing",Action,"Action,FPS,Tactical,Co-op,Singleplayer,Multiplayer,Shooter,First-Person,Classic,Online Co-Op,Stealth,Difficult,Third-Person Shooter,Military,Atmospheric"
Doomsday Paradise Playtest,"Apr 30, 2021",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
DAVE a nice guy,"Aug 21, 2025",0 - 20000,0,0,5.99,0,0,['English'],True,False,False,0,0,0,0,20,0,0,noisy kazoo,noisy kazoo,"Single-player,Steam Achievements,Custom Volume Controls,Playable without Timed Input,Save Anytime,Family Sharing","Action,Casual,Indie",
Dirty Harry's Thunder Drive,"Feb 18, 2020",50000 - 100000,0,0,0.0,0,1,['English'],True,False,False,0,0,59,18,0,0,0,Thunder Clap,Thunder Clap,"Single-player,Partial Controller Support","Action,Casual,Free To Play,Racing,Simulation,Sports","Free to Play,Action,Casual,Simulation,Racing,Sports,Sandbox,Physics"
Atopes,"Jul 30, 2021",0 - 0,0,0,0.0,0,1,"['Japanese', 'English', 'Simplified Chinese']",True,False,False,0,0,0,0,0,0,0,Sato Fumiya,Sato Fumiya,Single-player,"Indie,Free To Play",
BAWs Pharmacy,"May 12, 2022",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,0,0,0,CelleC Games,TDSDP is Transdisciplinary Data Scholars Development Program (TDSDP) - TDSDP Games Transdisciplinary Data Scholars Development Program at Bethune-Cookman University,Single-player,"Casual,Free To Play,Simulation,Strategy",
Tonic Melodic Playtest,"Oct 23, 2024",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,VR Only,,
Match Gem 99,"Dec 19, 2023",0 - 20000,0,0,4.99,0,0,"['English', 'Japanese', 'Korean']",True,True,True,0,0,11,3,6,0,0,Minimum Studio Corp.,Minimum Studio Corp.,"Multi-player,PvP,Online PvP,Steam Achievements,Family Sharing","Casual,Indie,Massively Multiplayer","Casual,Battle Royale,Puzzle,Match 3,Psychedelic,Survival,Family Friendly,PvP,Massively Multiplayer,Indie,Combat,Multiplayer"
Mystery Solitaire. Dreamcatcher,"Mar 31, 2021",0 - 20000,0,0,4.99,70,0,"['English', 'French', 'German', 'Russian']",True,False,False,0,0,7,1,0,0,0,Somer Games,8floor,"Single-player,Family Sharing",Casual,"Casual,Adventure,Indie,Card Game,Singleplayer"
If only I could go home early,"Apr 12, 2023",0 - 20000,1,0,1.99,50,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,129,10,25,132,0,五十游戏,NPC Entertainment,"Single-player,Family Sharing","Casual,Indie","Exploration,2D Platformer,Puzzle-Platformer,Cats,Puzzle,Point & Click,Life Sim,Dating Sim,RPG,Detective,Romance,Story Rich,Casual,Multiple Endings,Linear,Pixel Graphics,Stylized,Drama,Emotional,Mystery"
DropDisk,"Aug 30, 2024",0 - 0,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,4,0,0,Disk_C,Disk_C,Single-player,"Action,Casual,Indie,Free To Play",
Drawful 2,"Jun 20, 2016",500000 - 1000000,22,0,3.99,60,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,True,True,0,0,2983,1036,10,800,120,"Jackbox Games, Inc.","Jackbox Games, Inc.","Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing","Casual,Indie,Strategy","Local Multiplayer,Party,Multiplayer,Party Game,Casual,Local Co-Op,Indie,Funny,Family Friendly,Comedy,Hand-drawn,Board Game,Co-op,2D,Trivia,4 Player Local,PvP,Cute,Strategy,Sexual Content"
DOM RUSALOK,"Jan 6, 2021",0 - 20000,0,0,4.99,50,0,"['English', 'Russian']",True,False,False,0,0,172,48,15,206,214,Bonereaders,Bonereaders,"Single-player,Steam Achievements,Family Sharing","Adventure,Indie","Indie,Adventure,Atmospheric,Story Rich,Psychological Horror,Point & Click,1990's,Puzzle,Action,Exploration,Character Action Game,2D,Pixel Graphics,Demons,Dark,Lore-Rich,Fantasy,1980s,Detective,Walking Simulator"
Mythargia,"Feb 20, 2023",0 - 20000,0,0,1.79,70,0,['English'],True,False,True,0,0,48,3,10,0,0,RunByCoffee,Bonus Stage Publishing,"Single-player,Steam Achievements,Full controller support,Family Sharing","Adventure,Indie,RPG","Adventure,RPG,Exploration,Investigation,Noir,Puzzle,Side Scroller,2D,Pixel Graphics,Dark,Horror,Mystery,Psychological,Retro,Supernatural,Thriller,Story Rich,Singleplayer,Indie,Action-Adventure"
Never Return,"Aug 20, 2021",100000 - 200000,1,0,13.99,0,0,"['English', 'Simplified Chinese']",True,False,False,0,0,1207,419,44,1454,512,YeMuNetWork,Cyberisle,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Action,Adventure,Indie,Early Access","Loot,Rogue-lite,Action-Adventure,Indie,Underground,Third Person,Local Co-Op,Character Customization,Action,Combat,Adventure,Singleplayer,Co-op,Early Access,Multiplayer,Hack and Slash,Action RPG"
Cheese Rolling,"Aug 19, 2025",0 - 0,0,0,0.0,0,0,['English'],True,True,False,0,0,0,0,6,0,0,The Interviewed,The Interviewed,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,In-App Purchases,Camera Comfort,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Surround Sound","Action,Casual,Indie,Free To Play",
Lucky Slots,"Apr 5, 2023",0 - 20000,1,0,1.99,75,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil']",True,False,False,0,0,8,4,11,0,0,NYX Digital Ltd,Funbox Media Ltd,"Single-player,Steam Achievements,Steam Leaderboards,Family Sharing",Casual,"Casual,Gambling,Match 3,Board Game,Card Game,2D,Tabletop,Singleplayer"
Fantasy Raiders,"Jul 25, 2018",0 - 20000,0,0,14.99,0,0,"['English', 'Korean']",True,True,False,0,0,10,4,10,0,0,Maverick Games Inc.,Maverick Games Inc.,"Single-player,Steam Achievements,Family Sharing","Adventure,Casual,Indie,RPG,Early Access","Adventure,RPG,Early Access,Indie,Casual,Rogue-lite,Cute,Puzzle,Dating Sim"
Of Murder and Moonshine,"Mar 1, 2024",0 - 20000,0,0,2.24,85,0,['English'],True,False,False,0,0,6,2,0,0,0,Prestige WWW,Prestige WWW,"Single-player,Family Sharing","Action,Indie","Shooter,Atmospheric,Side Scroller,Pixel Graphics,Assassin,Stealth,Action,Indie,Crime,Stylized,Combat,Retro,2D,Singleplayer"
Escape from Demon Island,"Jul 14, 2023",0 - 20000,0,0,0.59,70,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Japanese', 'Polish', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']",True,False,False,0,0,2,1,0,0,0,川流游戏,川流游戏,"Single-player,Partial Controller Support,Family Sharing","Indie,Strategy","Strategy,Vampire,Survival,Rogue-like,Casual,Card Game,Tower Defense,Shooter,Top-Down Shooter,Looter Shooter,Bullet Hell,Shoot 'Em Up,Rogue-lite,2D,Top-Down,Pixel Graphics,Cartoon,Combat,Score Attack,Singleplayer"
Hero Barrier,"Mar 30, 2017",20000 - 50000,0,0,0.99,0,0,"['English', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,48,28,159,0,208,The Rock Studio,"Beijing New Era Network Technology Co., Ltd.","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Action,Adventure,Indie","Action,Adventure,Indie"
Kingdomfall,"Jul 15, 2022",0 - 20000,0,0,9.99,0,0,['English'],True,False,False,0,0,0,1,0,0,0,Labrintine,Labrintine,"Multi-player,PvP,Online PvP,Family Sharing","Action,Early Access","Action,Hack and Slash,Third-Person Shooter,Fantasy,Multiplayer,Medieval,Magic,RPG,Action RTS,Third Person,PvP,Combat,Controller,PvE,Stealth,Singleplayer,Action RPG,Early Access,Violent"
A Coloring Break,"Jan 17, 2025",0 - 0,0,0,0.0,0,11,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Indonesian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Spanish - Latin America', 'Vietnamese', 'Arabic', 'Korean', 'Uzbek', 'Urdu', 'Armenian', 'Igbo', 'Sindhi', 'Sinhala', 'Croatian', 'Icelandic', 'Cherokee', 'Galician', 'Catalan', 'Afrikaans', 'Kannada', 'Luxembourgish', 'Hindi', 'Gujarati', 'Kyrgyz', 'Kazakh', 'Turkmen', K'iche', 'Kinyarwanda', 'Tajik', 'Serbian', 'Odia', 'Welsh', 'Konkani', 'Bangla', 'Nepali', 'Basque', 'Hebrew', 'Latvian', 'Tigrinya', 'Slovak', 'Slovenian', 'Swahili', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Georgian', 'Maori', 'Wolof', 'Bosnian', 'Persian', 'Telugu', 'Tamil', 'Irish', 'Estonian', 'Valencian', 'Belarusian', 'Quechua', 'Zulu', 'Xhosa', 'Lithuanian', 'Sotho', 'Sorani', 'Yoruba', 'Uyghur', 'Scots', 'Tswana', 'Filipino', 'Mongolian', 'Hausa', 'Dari', 'Azerbaijani', 'Amharic', 'Albanian', 'Assamese', 'Tatar', 'Macedonian', 'Marathi', 'Malayalam', 'Malay', 'Maltese', 'Khmer']",True,False,False,0,0,0,0,0,0,0,Catnip studio,Catnip studio,Single-player,"Casual,Indie,Simulation,Free To Play",
The Sky Climber,"Nov 9, 2018",0 - 20000,0,0,1.99,0,0,['English'],True,True,True,0,0,8,2,15,0,0,Tormentor Games,Tormentor Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards,Family Sharing","Casual,Indie","Indie,Casual,Platformer,Retro,Runner,Singleplayer,Adventure,Soundtrack,Survival,Action,Arcade,Rogue-lite,Physics,Fast-Paced,Minimalist,Action-Adventure,Rogue-like,Colorful,3D Platformer,Controller"
Molten Maze,"May 25, 2025",0 - 20000,0,0,54.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,GrubItGames,GrubItGames,"Single-player,Family Sharing",Indie,
Chat with Yu,"Sep 21, 2022",0 - 20000,0,0,0.49,0,0,"['English', 'Portuguese - Brazil']",True,True,True,0,0,0,0,33,0,0,Faphood,Faphood,"Single-player,Steam Achievements,Family Sharing","Casual,Indie",
The Bear And The Admiral,"Apr 24, 2025",20000 - 50000,0,0,7.99,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,2,0,0,0,0,Jack Boylan,Jack Boylan,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Family Sharing",Indie,"1990's,Cartoon,Hand-drawn,Co-op,Funny,Cartoony,Platformer,Cute,Colorful,2D Platformer,Comedy,Animation & Modeling,Space,2D,Shoot 'Em Up,Family Friendly,Aliens,Side Scroller,1980s,Action"
Sorgina: A Tale of Witches,"May 30, 2017",0 - 20000,0,0,9.99,0,0,"['English', 'Spanish - Spain']",True,False,False,0,0,6,3,38,0,276,Binary Soul,Binary Soul,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing","Adventure,Indie","Indie,Adventure,Family Friendly,Female Protagonist,3D Platformer"
Telly the TV,"Oct 24, 2024",0 - 0,0,0,0.49,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese', 'Afrikaans', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Azerbaijani', 'Bangla', 'Basque', 'Belarusian', 'Bosnian', 'Catalan', 'Cherokee', 'Croatian', 'Dari', 'Estonian', 'Filipino', 'Galician', 'Georgian', 'Gujarati', 'Hausa', 'Hebrew', 'Hindi', 'Icelandic', 'Igbo', 'Irish', K'iche', 'Kannada', 'Kazakh', 'Khmer', 'Kinyarwanda', 'Konkani', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Persian', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Quechua', 'Scots', 'Serbian', 'Sindhi', 'Sinhala', 'Slovak', 'Slovenian', 'Sorani', 'Sotho', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Urdu', 'Uyghur', 'Uzbek', 'Valencian', 'Welsh', 'Wolof', 'Xhosa', 'Yoruba', 'Zulu']",True,False,True,0,0,0,0,18,0,0,Extra Mustard,Extra Mustard,"Single-player,Steam Achievements,Full controller support,Family Sharing","Action,Adventure,Indie",
Golf Up Tropical,"Apr 18, 2025",0 - 20000,0,0,3.49,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Portugal']",True,False,False,0,0,0,0,14,0,0,Super PowerUp Games,Super PowerUp Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Casual,Simulation,Sports",
JUSTICE LEGION,"Jun 27, 2018",0 - 20000,0,0,2.99,0,0,"['English', 'Japanese']",True,False,False,0,0,0,0,0,0,0,TEASOFT,TEASOFT,"Single-player,Partial Controller Support,Family Sharing","Action,Casual,Indie,Strategy",
The Infinite Manor,"Oct 22, 2025",0 - 0,0,0,1.99,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",True,False,False,0,0,0,0,10,0,0,Judox Studio,Judox Studio,"Single-player,Steam Achievements,Full controller support,Custom Volume Controls,Adjustable Difficulty,Narrated Game Menus,Playable without Timed Input,Save Anytime,Steam Cloud,Family Sharing","Casual,Indie",
Rock Digger Playtest,"Sep 6, 2024",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Classic Marathon 2,"Jul 12, 2024",0 - 0,0,0,0.0,0,1,['English'],True,True,True,0,0,0,0,12,0,0,Aleph One Developers,Aleph One Developers,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud","Action,Free To Play",
Bladesong Playtest,"Sep 1, 2025",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Werewolf Voice - Ultimate Werewolf Party,"May 7, 2020",0 - 20000,0,0,0.0,0,0,"['English', 'Thai', 'Vietnamese', 'Portuguese - Brazil']",True,True,False,0,0,33,22,0,0,0,Heallios Studio,Heallios Studio,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,In-App Purchases","Casual,Free To Play,RPG,Simulation,Early Access","Free to Play,Casual,RPG,Simulation,Early Access,Nudity,Multiplayer,Werewolves,Strategy,Social Deduction,Board Game,Card Game,Real Time Tactics,Card Battler,2D,Cartoon,Cute,Atmospheric,LGBTQ+,Tactical"
